Gender,Own_Car,Own_Realty,Children_Count,Annual_Income,Income_Type,Education_Level,Family_Status,Housing_Type,Age_Years,Employment_Years,Has_Work_Phone,Has_Phone,Has_Email,Family_Members,Overdue_Months,Target_Reject
M,N,N,0,93500.0,Working,Secondary,Married,House / apartment,48.0,18.1,0,1,0,2,0,0
M,N,Y,0,45000.0,Working,Higher education,Married,House / apartment,37.3,7.4,0,1,1,2,3,1
M,N,N,0,42000.0,Commercial associate,Secondary,Married,House / apartment,22.4,1.1,0,0,1,2,0,1
F,Y,Y,0,73000.0,Commercial associate,Secondary,Married,House / apartment,28.8,16.6,0,0,0,1,0,0
M,Y,Y,1,53800.0,Working,Lower secondary,Married,House / apartment,34.9,0.7,0,1,1,3,0,0
F,Y,Y,0,32400.0,Working,Higher education,Married,House / apartment,34.2,1.3,1,1,1,1,1,0
M,N,Y,0,96500.0,Working,Secondary,Married,House / apartment,32.0,2.0,0,1,0,2,3,0
F,Y,N,1,119700.0,Working,Secondary,Married,House / apartment,32.5,1.2,0,1,1,2,0,0
M,N,N,0,115000.0,Working,Incomplete higher,Separated,House / apartment,54.4,0.1,0,0,0,1,1,0
F,N,N,1,46700.0,State servant,Secondary,Married,House / apartment,60.2,3.7,0,1,1,2,2,1
F,N,Y,0,89800.0,Working,Secondary,Married,House / apartment,54.4,7.0,1,1,1,2,0,0
F,N,Y,0,57100.0,Working,Secondary,Single,House / apartment,21.0,3.3,0,1,0,2,1,1
M,Y,N,0,38800.0,Commercial associate,Secondary,Married,House / apartment,51.9,1.6,0,1,0,2,0,0
M,Y,Y,2,50300.0,Working,Higher education,Married,House / apartment,48.1,12.9,0,1,0,4,1,0
M,N,N,0,20000.0,Commercial associate,Secondary,Married,House / apartment,39.6,2.9,0,1,1,1,3,1
F,N,N,0,43100.0,Working,Secondary,Single,House / apartment,34.5,11.0,0,1,0,2,0,1
F,N,Y,2,35100.0,Commercial associate,Secondary,Civil marriage,House / apartment,36.6,1.2,0,1,0,3,0,0
F,Y,Y,1,80900.0,Pensioner,Secondary,Married,House / apartment,50.9,0.0,1,0,1,2,0,1
M,Y,Y,0,84600.0,State servant,Secondary,Married,House / apartment,44.2,9.8,0,1,1,1,0,0
M,N,N,1,31400.0,Working,Higher education,Married,House / apartment,53.4,0.2,0,1,1,2,1,1
M,N,N,0,110600.0,Working,Secondary,Married,House / apartment,49.0,15.2,0,1,1,1,0,0
F,Y,Y,0,54000.0,Working,Secondary,Separated,House / apartment,55.8,3.0,0,1,1,1,1,0
F,Y,Y,0,42800.0,State servant,Higher education,Single,With parents,47.0,22.9,0,0,0,1,0,0
F,N,Y,0,29900.0,Pensioner,Secondary,Married,House / apartment,27.5,0.0,1,0,0,2,1,1
M,N,N,0,49000.0,Working,Secondary,Single,Co-op apartment,22.4,17.9,1,1,1,1,1,1
F,N,Y,0,68200.0,Working,Higher education,Married,House / apartment,47.1,0.4,0,1,1,2,2,0
F,N,Y,0,120300.0,Working,Secondary,Widow,House / apartment,46.6,7.7,1,1,0,1,3,0
M,Y,N,0,69400.0,Working,Secondary,Civil marriage,House / apartment,33.2,12.5,0,1,1,2,1,0
F,N,N,1,62500.0,Working,Secondary,Married,House / apartment,42.7,26.3,1,1,0,2,0,0
F,Y,Y,0,97800.0,Working,,Single,House / apartment,35.0,0.2,1,0,1,2,0,0
F,Y,Y,1,78400.0,Commercial associate,Secondary,Married,House / apartment,34.6,0.5,0,0,1,3,1,0
F,Y,N,1,34500.0,State servant,Secondary,Married,House / apartment,24.2,7.9,0,1,1,3,1,1
M,Y,Y,1,58800.0,Student,Secondary,Single,House / apartment,40.5,0.2,0,1,0,2,0,1
M,N,Y,1,54900.0,Working,Secondary,Married,Municipal apartment,34.3,0.1,0,1,0,2,1,0
F,N,Y,1,67800.0,Commercial associate,Secondary,Married,House / apartment,44.2,4.7,1,1,0,3,3,0
M,N,N,1,57700.0,Pensioner,Secondary,Single,House / apartment,21.0,0.0,1,1,0,3,0,1
F,N,N,0,48900.0,Working,Secondary,Single,House / apartment,46.6,5.7,0,1,0,2,3,1
F,Y,N,0,152100.0,Commercial associate,Secondary,Married,House / apartment,34.3,0.1,1,1,1,2,1,0
F,N,Y,0,71500.0,Working,Secondary,Married,House / apartment,28.3,4.2,0,1,1,1,0,0
F,N,Y,1,92800.0,Working,Secondary,Married,House / apartment,35.2,2.0,0,1,1,2,1,0
M,N,Y,1,69000.0,Working,Secondary,Married,House / apartment,22.4,8.5,0,1,0,3,2,1
M,Y,Y,0,109900.0,Working,Secondary,Civil marriage,House / apartment,36.8,2.6,0,1,0,2,0,0
M,N,Y,0,69900.0,Commercial associate,Higher education,Married,House / apartment,41.4,2.6,0,0,1,2,2,0
M,Y,N,0,118900.0,Working,Incomplete higher,Married,Co-op apartment,40.8,6.4,1,1,1,2,1,0
M,Y,Y,0,20000.0,Working,Secondary,Married,House / apartment,45.1,6.5,1,1,1,1,0,1
M,N,Y,0,76900.0,Working,Secondary,Married,House / apartment,33.8,0.4,1,1,0,2,0,0
F,Y,Y,0,83300.0,Pensioner,Secondary,Single,With parents,48.6,0.0,0,0,0,2,3,1
F,N,Y,1,85200.0,Working,Secondary,Married,House / apartment,42.9,6.4,0,1,0,3,1,0
M,N,Y,1,42500.0,Commercial associate,Secondary,Married,House / apartment,49.0,3.7,0,0,0,2,0,0
M,Y,Y,0,51000.0,Commercial associate,Secondary,Civil marriage,House / apartment,58.3,10.6,0,1,0,2,0,0
F,N,Y,2,43400.0,Working,Higher education,Married,House / apartment,22.9,0.1,0,1,1,3,0,0
M,N,Y,0,93300.0,Working,Secondary,Married,House / apartment,35.8,20.7,1,0,0,2,2,0
M,Y,Y,1,114900.0,Pensioner,Secondary,Married,House / apartment,31.6,0.0,1,1,1,2,0,0
M,N,Y,1,32100.0,Working,Higher education,Married,House / apartment,63.5,5.4,0,1,0,3,0,0
F,Y,Y,0,81000.0,Working,Higher education,Married,House / apartment,46.6,0.2,0,1,1,2,1,0
M,N,Y,0,47500.0,Commercial associate,Secondary,Married,House / apartment,43.2,7.4,1,1,1,2,1,1
F,N,Y,0,175200.0,Working,Secondary,Married,House / apartment,53.2,4.7,0,0,0,2,2,0
M,Y,N,1,96900.0,Working,Secondary,Civil marriage,House / apartment,40.1,19.4,0,0,1,3,0,0
F,N,Y,0,61300.0,Working,Secondary,Married,House / apartment,45.1,3.3,1,0,0,2,1,0
M,N,Y,0,68400.0,Working,Secondary,Single,House / apartment,35.0,7.7,0,0,0,1,1,0
F,Y,Y,0,139900.0,Commercial associate,Secondary,Single,House / apartment,25.0,0.5,1,0,0,2,0,0
F,Y,Y,1,75300.0,Commercial associate,Secondary,Married,House / apartment,49.9,0.4,1,0,0,2,0,0
F,Y,Y,1,29900.0,Commercial associate,Higher education,Married,House / apartment,29.4,17.9,0,1,0,3,0,0
F,Y,Y,0,156200.0,Commercial associate,Higher education,Married,House / apartment,48.2,1.8,0,1,0,2,0,0
F,Y,Y,1,109800.0,Working,Secondary,Married,House / apartment,51.9,14.6,0,1,0,2,0,0
F,Y,N,0,55900.0,Working,Secondary,Separated,House / apartment,21.0,0.6,0,1,0,2,1,0
F,Y,N,0,98800.0,Working,Secondary,Married,House / apartment,51.5,6.1,1,1,1,2,2,0
F,Y,N,0,53800.0,Working,Secondary,Separated,Rented apartment,42.8,4.8,1,1,0,2,1,0
M,N,Y,0,53100.0,State servant,Secondary,Civil marriage,House / apartment,29.3,20.3,0,0,1,2,0,0
M,N,Y,0,68800.0,Pensioner,,Married,House / apartment,21.0,0.0,1,1,0,2,0,0
M,N,N,2,98700.0,Working,Higher education,Married,With parents,39.2,0.3,1,0,1,4,0,0
F,Y,Y,0,92500.0,Working,Incomplete higher,Married,House / apartment,38.0,3.9,0,1,0,2,1,0
M,N,Y,1,116900.0,Working,Higher education,Civil marriage,House / apartment,52.0,10.4,0,1,0,3,1,0
M,N,N,0,92700.0,Working,Lower secondary,Civil marriage,House / apartment,40.7,0.3,0,1,0,2,3,1
F,N,Y,0,151200.0,Working,Secondary,Married,House / apartment,28.0,0.2,0,1,0,1,1,0
F,N,Y,0,173200.0,Commercial associate,Lower secondary,Married,House / apartment,22.9,10.3,1,1,0,1,1,0
F,N,Y,0,85100.0,Pensioner,Secondary,Married,House / apartment,41.6,0.0,0,1,1,2,2,1
M,Y,N,1,61800.0,Commercial associate,Secondary,Civil marriage,House / apartment,40.0,1.3,0,1,1,2,1,0
F,Y,N,1,66900.0,Working,Secondary,Separated,House / apartment,54.5,6.4,1,1,0,3,1,0
M,N,N,1,27900.0,Working,Academic degree,Married,House / apartment,34.6,0.4,1,1,1,3,0,1
M,Y,Y,2,73900.0,Working,Secondary,Married,House / apartment,44.6,8.7,0,0,0,4,0,0
M,N,N,0,53700.0,Pensioner,Secondary,Married,House / apartment,38.5,0.0,0,1,0,2,1,1
M,Y,N,0,51400.0,Pensioner,Secondary,Married,House / apartment,21.0,0.0,0,0,0,2,1,1
M,N,N,1,71800.0,Pensioner,Secondary,Civil marriage,House / apartment,47.9,0.0,0,1,0,2,1,0
F,N,Y,0,25600.0,Working,Secondary,Married,House / apartment,35.3,14.6,0,1,0,2,0,0
M,N,N,0,66900.0,Commercial associate,Higher education,Single,House / apartment,47.3,0.3,1,1,0,1,1,0
F,Y,Y,0,81000.0,Working,Lower secondary,Married,House / apartment,41.9,0.9,1,1,0,2,3,1
F,Y,N,0,33900.0,Commercial associate,Incomplete higher,Married,House / apartment,29.1,1.8,0,0,1,2,2,1
M,N,N,0,143900.0,Working,Secondary,Married,House / apartment,38.1,15.8,0,1,1,1,0,0
F,N,N,0,91300.0,Working,Secondary,Single,House / apartment,39.7,12.6,0,0,0,1,0,0
M,N,N,0,139400.0,Commercial associate,Secondary,Single,Municipal apartment,42.0,14.3,1,0,0,1,5,0
F,Y,Y,1,90900.0,Working,Secondary,Married,House / apartment,45.6,2.9,0,1,1,3,0,0
M,Y,Y,0,87600.0,Working,Secondary,Married,House / apartment,40.3,1.6,0,1,1,2,0,0
M,Y,Y,0,156500.0,Working,Higher education,Married,House / apartment,59.2,1.3,1,1,0,2,2,0
M,Y,Y,2,141200.0,Working,Secondary,Married,House / apartment,49.2,12.8,1,1,0,4,0,0
F,N,N,1,,Working,Higher education,Single,House / apartment,51.0,1.6,0,1,0,2,2,0
F,Y,Y,2,68700.0,Working,Incomplete higher,Married,Municipal apartment,49.1,4.5,1,0,0,4,0,0
M,N,Y,0,49200.0,Working,Secondary,Married,House / apartment,40.8,2.4,1,1,1,2,0,1
F,N,Y,2,41000.0,Working,Academic degree,Civil marriage,House / apartment,48.1,4.1,0,0,0,4,1,1
F,Y,Y,0,44900.0,State servant,Higher education,Married,Rented apartment,53.7,2.5,0,1,0,1,2,1
F,N,N,0,102700.0,Working,Secondary,Married,House / apartment,41.4,2.1,0,0,0,1,1,0
F,N,N,0,285800.0,Working,Secondary,Married,House / apartment,51.6,3.3,0,1,0,1,3,0
F,Y,N,0,155500.0,Commercial associate,Secondary,Civil marriage,House / apartment,25.7,2.4,0,1,1,2,1,0
F,N,Y,0,66800.0,Pensioner,Secondary,Married,House / apartment,52.1,0.0,0,0,1,1,3,1
F,Y,Y,2,107300.0,Commercial associate,Secondary,Married,House / apartment,31.5,5.2,1,1,0,4,0,0
M,N,N,0,55500.0,Working,Secondary,Single,House / apartment,25.7,1.2,0,1,0,1,0,0
M,N,Y,1,57200.0,Commercial associate,Secondary,Married,House / apartment,36.9,1.6,0,1,0,2,0,0
M,N,N,0,43600.0,Commercial associate,Secondary,Civil marriage,Municipal apartment,42.3,0.3,0,1,0,1,1,0
F,N,N,1,45100.0,Commercial associate,Secondary,Separated,House / apartment,43.7,2.1,0,0,0,3,0,0
F,N,Y,0,96500.0,Commercial associate,Secondary,Single,House / apartment,54.2,6.6,0,0,0,2,0,0
M,N,Y,3,153500.0,Pensioner,Secondary,Single,House / apartment,33.9,0.0,0,0,1,5,1,0
F,Y,Y,0,123100.0,Pensioner,Secondary,Married,With parents,58.1,0.0,1,0,0,1,1,0
F,N,N,0,151600.0,Commercial associate,Secondary,Married,House / apartment,58.1,2.3,0,1,0,1,0,0
M,N,Y,0,108200.0,Working,Incomplete higher,Single,House / apartment,42.5,5.7,0,1,0,2,3,0
F,N,Y,3,71900.0,Commercial associate,Secondary,Married,House / apartment,30.9,3.8,1,1,0,5,1,1
M,Y,Y,2,56200.0,Pensioner,Secondary,Married,House / apartment,67.4,0.0,0,1,1,3,1,1
M,N,Y,0,97600.0,Working,Secondary,Separated,House / apartment,59.0,12.9,0,0,0,2,0,0
F,N,N,1,31600.0,Student,Secondary,Married,House / apartment,42.1,3.8,0,1,0,2,0,1
F,Y,Y,1,54100.0,Working,Secondary,Married,House / apartment,25.0,3.6,1,1,0,3,2,1
M,N,Y,0,49300.0,Working,Secondary,Single,House / apartment,46.8,0.2,1,1,1,1,0,0
F,Y,Y,5,136200.0,Pensioner,Higher education,Civil marriage,House / apartment,33.5,0.0,0,1,0,7,2,0
F,Y,Y,1,36700.0,Working,Higher education,Civil marriage,House / apartment,49.6,3.7,0,1,1,2,0,0
M,Y,Y,0,116400.0,Working,Secondary,Single,With parents,42.5,0.9,0,0,0,2,0,0
M,Y,Y,0,88800.0,Working,Higher education,Civil marriage,House / apartment,22.4,1.7,1,1,0,2,0,0
F,N,N,2,89300.0,Working,Secondary,Single,House / apartment,27.0,1.4,1,1,0,4,1,0
M,Y,Y,0,57900.0,Working,Incomplete higher,Married,House / apartment,31.6,0.8,1,0,0,1,1,1
F,Y,Y,0,35200.0,Working,Secondary,Single,House / apartment,58.0,3.4,0,1,1,2,2,0
F,N,Y,0,93900.0,Working,Secondary,Married,House / apartment,32.9,2.7,0,1,0,2,1,0
F,Y,Y,0,113900.0,Student,Secondary,Married,House / apartment,21.0,2.7,1,0,1,2,1,0
M,Y,N,1,93800.0,Student,Secondary,Married,With parents,37.8,1.7,0,1,1,3,0,0
F,Y,N,0,68000.0,Working,Higher education,Married,House / apartment,37.1,3.4,0,1,1,2,1,0
M,N,Y,0,41400.0,Commercial associate,Secondary,Married,House / apartment,57.5,4.8,0,0,1,2,1,1
M,Y,Y,2,53600.0,Working,Secondary,Married,House / apartment,56.7,5.7,0,1,0,4,2,1
M,Y,Y,0,91600.0,Working,Secondary,Married,House / apartment,25.6,1.5,1,0,0,1,3,0
M,N,Y,0,49300.0,Working,Secondary,Married,House / apartment,44.3,7.8,1,1,0,1,0,0
F,Y,N,1,45200.0,State servant,Secondary,Married,House / apartment,48.7,0.2,0,0,1,3,1,1
F,N,N,0,35500.0,State servant,Academic degree,Single,House / apartment,38.7,8.3,1,0,1,1,1,0
M,Y,Y,1,95600.0,Working,Incomplete higher,Civil marriage,House / apartment,41.9,2.0,0,1,0,3,2,0
F,N,N,0,94600.0,Working,Secondary,Civil marriage,With parents,52.2,2.8,0,1,0,1,2,0
M,N,N,1,130200.0,Working,Secondary,Married,House / apartment,43.2,5.2,0,1,0,2,1,0
F,N,N,3,25000.0,Commercial associate,Secondary,Single,House / apartment,47.4,5.7,0,1,1,5,2,1
M,N,Y,0,131400.0,Commercial associate,Higher education,Married,House / apartment,55.5,3.3,0,0,0,1,1,0
F,N,Y,1,127600.0,Working,Incomplete higher,Married,With parents,35.1,16.7,0,1,1,2,0,0
F,N,Y,0,133800.0,Pensioner,Secondary,Single,House / apartment,48.8,0.0,0,1,0,1,2,0
F,Y,Y,0,77600.0,Working,Higher education,Single,With parents,35.1,1.5,1,1,0,1,0,0
M,N,Y,1,81700.0,State servant,Secondary,Civil marriage,House / apartment,51.8,5.3,0,0,0,3,0,0
M,Y,N,0,81500.0,Commercial associate,Secondary,Single,House / apartment,33.2,7.7,0,0,0,2,0,0
F,N,Y,1,46300.0,Working,Incomplete higher,Married,House / apartment,44.8,1.5,0,0,1,3,0,1
M,Y,Y,0,47300.0,Pensioner,Secondary,Civil marriage,House / apartment,37.5,0.0,1,1,1,2,1,1
M,N,N,1,81900.0,Pensioner,Secondary,Single,House / apartment,46.5,0.0,0,1,0,3,1,0
M,N,Y,1,64600.0,Working,Higher education,Civil marriage,Rented apartment,30.7,19.1,0,1,0,3,0,0
F,Y,Y,0,104600.0,Working,Secondary,Single,House / apartment,36.9,2.3,0,0,0,1,1,0
F,N,N,1,61200.0,State servant,Secondary,Married,House / apartment,39.4,,1,1,0,2,0,0
F,Y,N,1,35100.0,Working,,Married,House / apartment,28.2,1.0,0,1,1,3,2,1
M,Y,N,0,35900.0,Working,Higher education,Married,House / apartment,33.3,7.0,0,1,1,1,1,0
M,N,N,0,50000.0,Working,Higher education,Married,House / apartment,22.0,8.4,0,1,0,1,0,0
F,Y,N,1,105100.0,Pensioner,Secondary,Married,House / apartment,44.1,0.0,0,0,1,2,0,0
F,N,N,0,56400.0,Pensioner,Secondary,Married,House / apartment,48.7,0.0,0,0,0,2,0,1
M,Y,Y,0,84900.0,State servant,Lower secondary,Separated,House / apartment,24.7,3.6,1,0,0,2,1,0
F,N,N,0,31700.0,Commercial associate,Secondary,Civil marriage,Rented apartment,27.1,4.4,0,0,0,2,1,1
M,N,N,0,79300.0,Working,Secondary,Single,House / apartment,29.5,4.7,0,1,0,1,0,0
F,N,Y,0,74500.0,Commercial associate,Secondary,Married,Rented apartment,26.0,3.5,0,1,1,1,0,0
M,N,Y,0,132600.0,Pensioner,Secondary,Married,House / apartment,44.4,0.0,0,1,0,2,1,0
F,Y,Y,0,79000.0,Working,Secondary,Single,House / apartment,32.4,3.8,1,1,1,1,1,0
F,Y,N,0,107100.0,Working,,Married,House / apartment,42.8,2.6,1,0,0,2,0,0
F,N,Y,0,193500.0,Working,Academic degree,Civil marriage,House / apartment,31.8,4.9,0,1,1,2,0,0
M,N,N,1,74600.0,Commercial associate,Secondary,Separated,House / apartment,36.3,0.4,1,1,1,3,1,1
F,N,N,1,157500.0,Pensioner,Higher education,Married,House / apartment,51.4,0.0,0,0,1,3,0,0
M,N,N,3,77800.0,Commercial associate,Higher education,Single,House / apartment,27.3,12.5,0,1,1,4,2,0
M,Y,Y,2,56000.0,State servant,Higher education,Married,House / apartment,33.8,5.0,0,1,0,3,1,0
F,N,N,1,69300.0,Working,Secondary,Single,House / apartment,44.6,8.0,0,1,0,2,1,1
F,N,Y,0,56800.0,Pensioner,Secondary,Married,House / apartment,36.5,0.0,0,1,1,2,1,1
F,Y,Y,0,57800.0,Pensioner,Secondary,Married,Co-op apartment,42.1,0.0,1,1,1,1,0,1
F,N,Y,1,54900.0,Working,Secondary,Single,House / apartment,40.0,5.8,1,1,0,2,1,1
M,Y,Y,0,62800.0,State servant,Secondary,Single,House / apartment,23.4,2.6,0,0,0,1,1,0
M,N,Y,1,104300.0,Working,Secondary,Single,House / apartment,55.4,19.4,1,1,0,2,1,0
M,Y,Y,1,31200.0,Pensioner,Secondary,Married,House / apartment,38.9,0.0,0,1,0,2,1,1
F,N,N,0,84400.0,Pensioner,Secondary,Single,Rented apartment,57.5,0.0,0,0,0,1,4,1
F,Y,Y,0,77700.0,Pensioner,Secondary,Single,Municipal apartment,43.7,0.0,0,0,1,2,1,0
F,Y,N,1,146100.0,Commercial associate,Secondary,Widow,Rented apartment,54.5,0.2,1,1,1,2,0,0
M,N,Y,1,60900.0,Working,Higher education,Separated,With parents,51.2,2.2,0,1,0,3,2,0
M,N,Y,0,128800.0,Commercial associate,Secondary,Single,Co-op apartment,53.5,6.3,0,1,1,2,1,0
F,N,Y,0,47600.0,Working,Higher education,Single,House / apartment,37.5,14.5,0,1,1,2,0,0
M,N,Y,1,58300.0,Pensioner,Lower secondary,Married,Rented apartment,59.7,0.0,0,0,1,2,0,0
F,Y,Y,0,90100.0,Pensioner,Higher education,Married,House / apartment,34.8,0.0,0,0,1,2,0,0
F,Y,Y,0,99100.0,State servant,Higher education,Married,House / apartment,44.0,0.5,0,1,1,2,0,0
F,Y,Y,0,64000.0,Working,Incomplete higher,Civil marriage,House / apartment,49.5,0.9,0,1,1,1,0,0
M,N,Y,1,81800.0,Pensioner,Secondary,Civil marriage,House / apartment,70.0,0.0,0,0,0,2,0,1
M,N,Y,4,67400.0,State servant,Academic degree,Single,House / apartment,52.0,7.5,1,1,0,6,0,0
M,Y,Y,0,108600.0,Pensioner,Higher education,Married,House / apartment,34.2,0.0,0,1,0,2,2,0
M,N,N,0,68000.0,Working,Higher education,Married,House / apartment,43.0,1.1,0,0,0,2,2,1
M,Y,Y,0,65400.0,Working,Secondary,Married,House / apartment,25.2,2.4,0,0,1,2,1,1
F,Y,Y,0,120000.0,Working,Secondary,Married,House / apartment,56.2,3.9,0,0,0,2,1,0
F,N,Y,1,81200.0,Commercial associate,Higher education,Married,House / apartment,21.0,0.9,0,1,0,2,1,0
M,Y,N,1,102100.0,Commercial associate,Secondary,Separated,House / apartment,38.1,3.2,0,1,1,3,1,0
M,N,Y,1,255100.0,State servant,Higher education,Married,Municipal apartment,64.2,20.4,0,1,0,3,3,0
M,Y,Y,2,27100.0,Working,Secondary,Married,House / apartment,48.4,7.6,0,1,1,4,0,0
M,N,N,0,43800.0,Working,Secondary,Married,With parents,45.4,1.1,1,0,1,2,1,0
F,N,Y,0,46000.0,Commercial associate,Secondary,Widow,House / apartment,26.9,0.6,0,0,1,1,3,1
M,Y,Y,1,47700.0,Pensioner,Secondary,Civil marriage,House / apartment,54.6,0.0,0,1,1,2,1,1
M,Y,Y,1,149000.0,State servant,Secondary,Married,House / apartment,29.9,26.5,0,0,0,3,2,0
M,Y,N,1,20000.0,Pensioner,Secondary,Widow,House / apartment,30.0,0.0,0,0,0,3,4,1
F,Y,Y,1,93000.0,Working,Secondary,Married,Co-op apartment,54.6,2.1,0,0,1,3,1,1
F,N,Y,0,34000.0,Commercial associate,Secondary,Married,House / apartment,29.6,0.2,0,0,0,1,2,0
M,N,Y,0,74100.0,Pensioner,Secondary,Married,Rented apartment,23.9,0.0,0,1,1,2,1,0
F,Y,N,0,,Working,Incomplete higher,Married,House / apartment,29.4,1.0,0,1,1,1,1,0
F,N,Y,2,115100.0,Working,Higher education,Single,House / apartment,42.1,1.2,1,1,0,4,1,0
F,Y,Y,0,64000.0,Working,Higher education,Separated,House / apartment,34.5,1.1,0,1,0,2,1,0
M,N,Y,0,67100.0,Working,Secondary,Single,House / apartment,60.0,7.6,0,0,0,2,0,0
F,Y,Y,0,26200.0,Commercial associate,Secondary,Married,Municipal apartment,40.4,0.2,1,1,0,2,0,0
F,N,N,0,228700.0,Working,,Married,House / apartment,26.4,5.0,1,1,0,2,0,0
F,N,Y,0,85200.0,Working,Academic degree,Married,House / apartment,21.0,8.4,0,1,1,1,0,0
F,N,Y,0,91100.0,Working,Higher education,Married,House / apartment,49.9,1.0,0,0,0,2,1,0
F,Y,Y,1,125100.0,Commercial associate,Secondary,Married,House / apartment,43.3,13.4,1,0,1,2,1,0
M,N,N,1,,Working,Higher education,Married,House / apartment,46.7,0.5,0,0,0,3,4,1
F,N,Y,0,90400.0,Commercial associate,Secondary,Single,House / apartment,35.3,6.9,0,1,1,2,1,0
F,N,Y,0,104600.0,Working,Secondary,Single,House / apartment,41.7,1.1,1,1,0,2,2,0
F,Y,Y,0,35000.0,Working,Higher education,Married,Co-op apartment,53.1,9.8,0,1,1,1,0,0
M,N,Y,0,95400.0,Working,Secondary,Married,House / apartment,40.1,5.1,1,1,1,1,2,0
F,N,Y,0,206400.0,Working,Secondary,Married,House / apartment,27.4,5.3,0,1,0,2,0,0
F,Y,Y,0,175200.0,Working,Higher education,Married,House / apartment,48.0,2.5,1,1,0,2,1,0
M,N,Y,0,157300.0,Working,Secondary,Married,House / apartment,36.2,2.0,0,1,1,1,2,0
F,Y,Y,0,190100.0,Pensioner,Secondary,Married,House / apartment,50.6,0.0,1,0,1,2,0,0
F,N,N,0,39000.0,Commercial associate,Incomplete higher,Single,House / apartment,40.3,8.5,0,0,0,1,1,1
F,N,Y,1,56300.0,Working,Secondary,Separated,House / apartment,49.5,1.1,0,1,1,3,1,0
M,Y,N,0,46400.0,Working,Secondary,Married,House / apartment,45.6,10.2,1,0,0,2,1,0
M,Y,Y,0,419800.0,State servant,,Single,House / apartment,54.3,3.9,0,1,0,1,0,0
F,Y,Y,0,82600.0,Commercial associate,Secondary,Married,House / apartment,50.6,3.6,1,1,0,2,0,0
M,Y,Y,0,36100.0,Working,Secondary,Separated,House / apartment,25.6,0.1,1,0,0,1,0,0
F,Y,Y,0,42200.0,Commercial associate,Secondary,Married,With parents,21.0,0.8,0,1,1,2,1,1
F,N,Y,0,77200.0,Pensioner,Secondary,Married,House / apartment,39.2,0.0,0,1,0,2,0,1
F,N,Y,1,37000.0,Pensioner,Secondary,Married,House / apartment,46.6,0.0,0,1,0,3,0,1
M,N,N,0,186200.0,Working,Higher education,Married,House / apartment,32.0,1.7,0,1,0,1,0,0
F,N,Y,0,108600.0,Working,Higher education,Married,Municipal apartment,44.9,0.1,0,0,0,2,1,0
M,Y,Y,1,85500.0,Working,Higher education,Widow,With parents,44.4,3.4,0,1,0,3,0,0
M,Y,N,0,43200.0,State servant,Secondary,Single,House / apartment,39.2,0.1,1,1,1,2,1,0
M,N,Y,0,37800.0,Commercial associate,Secondary,Married,House / apartment,33.0,2.5,0,0,0,1,2,1
M,Y,N,0,87100.0,Working,Higher education,Married,House / apartment,28.8,2.6,1,0,1,2,0,0
F,Y,Y,1,78300.0,State servant,Secondary,Single,House / apartment,67.3,0.0,1,1,0,3,0,0
F,Y,Y,1,38500.0,State servant,Secondary,Civil marriage,House / apartment,21.0,9.1,1,1,0,2,1,0
M,N,N,2,71200.0,State servant,Higher education,Single,House / apartment,26.4,14.6,1,1,0,4,1,0
F,N,Y,0,71300.0,Pensioner,Secondary,Married,House / apartment,68.6,0.0,1,1,1,1,0,0
M,N,Y,1,105800.0,Student,Secondary,Single,House / apartment,28.6,4.3,1,1,0,2,1,0
F,Y,N,0,209700.0,Working,Higher education,Single,House / apartment,33.8,2.2,0,1,0,1,0,0
F,N,N,1,25900.0,Pensioner,Incomplete higher,Married,House / apartment,47.5,0.0,0,1,0,2,1,1
F,Y,N,0,109200.0,Pensioner,Secondary,Married,House / apartment,45.3,0.0,0,1,0,2,1,0
M,N,Y,0,51600.0,Working,Secondary,Single,House / apartment,44.9,2.9,0,0,0,2,1,1
F,Y,N,0,90300.0,Working,Secondary,Civil marriage,House / apartment,56.4,5.0,0,1,0,2,0,0
M,N,Y,0,78100.0,State servant,Higher education,Married,House / apartment,29.5,10.3,0,0,1,2,0,0
F,N,N,0,93900.0,Working,Secondary,Widow,House / apartment,41.9,1.3,1,1,0,2,4,1
